lang	spkr	gender	F1 avg	F2 avg
indonesian	00017	female	701.68287856291	1743.4158878950507
indonesian	00024	male	582.1660199095022	1577.1484371040724
indonesian	00026	female	612.3282920077972	1835.257898440546
indonesian	00028	female	618.207694787234	1803.4569611702127
indonesian	00029	male	558.0013724383103	1541.6937823923045
indonesian	00031	male	511.33322797619047	1396.5029477272726
indonesian	00033	male	552.2556996314496	1526.4150535831286
indonesian	00037	male	474.85308156862743	1588.1732898039215
indonesian	00038	female	534.5365057692308	1336.1918012820513
indonesian	00039	female	504.92347844311377	1915.6236806387226
indonesian	00040	male	560.1261328320802	1566.5615551378446
indonesian	00041	male	559.2102277182964	1621.0016723530812
indonesian	00044	male	491.57456712580347	1564.8704171717172
indonesian	00045	female	740.806225	1918.9625939393939
indonesian	00046	male	564.5737436692507	1628.2587744186046
indonesian	00047	male	555.0910495580953	1579.29711792
indonesian	00048	male	518.295922740113	1745.2604327683616
indonesian	00050	male	587.3079166666666	1746.4056005747127
indonesian	00051	male	700.9672548159355	1703.1012292738276
indonesian	00052	male	910.6700000000001	1757.84355
indonesian	00055	male	592.4179619822485	1661.4991660749506
indonesian	00056	male	540.0277417921977	1506.3019546414316
indonesian	00057	male	506.4450192687386	1463.563029408897
indonesian	00059	female	635.7413593001842	1614.2802279926336
indonesian	00060	female	827.5233515511551	1901.6029279867987
indonesian	00061	female	699.7474045214522	1616.7371043564356
indonesian	00062	female	616.8924751528227	1701.4143864617045
indonesian	00063	male	533.4210885456886	1564.3973404118403
indonesian	00064	male	521.3156629166666	1583.3325820833334
indonesian	00066	male	687.2043442680093	1657.6284110121353
indonesian	00076	male	662.9770456790123	1410.993272839506
indonesian	00080	male	466.18177657080133	1564.5675718565678
indonesian	00081	female	600.3375945975622	1666.9667706542134
indonesian	00084	male	581.0865673160173	1561.3112012987012
indonesian	00085	male	545.2653771364925	1509.9240584042122
indonesian	00087	male	610.4894367567567	1459.473112972973
indonesian	00090	other	450.6938314814815	1283.8848537037038
indonesian	00093	male	514.7424425120773	1720.9940981884058
indonesian	00096	male	531.9356180294985	1578.0288668495575
indonesian	00097	female	590.9328041582207	1811.1219361996402
indonesian	00099	female	700.1124493933589	1656.3637107439336
indonesian	00104	male	773.9312662054284	1665.8173950860387
indonesian	00105	other	543.0379648178673	1580.4658196744924
indonesian	00110	male	528.394079270315	1522.356456119403
indonesian	00111	male	558.3278729241878	1552.7361506618531
indonesian	00113	female	667.6035969210825	1607.769692140658
indonesian	00114	male	559.929886716792	1594.4418754385965
indonesian	00115	male	593.3369111528822	1666.7957664160401
indonesian	00117	male	516.4441588599752	1446.4563837670385
indonesian	00118	male	546.0243608410494	1529.5753728780865
indonesian	00119	male	561.7923166666667	1494.0670725
indonesian	00121	male	507.2158446935725	1683.3390384155457
indonesian	00122	male	597.820667196702	1770.076961778563
indonesian	00131	male	533.6070516173121	1605.7578809263478
indonesian	00133	male	692.9045581395349	1534.008353875969
indonesian	00134	male	767.5755885318559	1663.6183545706372
indonesian	00135	male	502.719405731142	1466.8469319426886
indonesian	00136	male	507.91957011494253	1509.3700747126436
indonesian	00138	male	550.2238936507937	1552.5766682539684
indonesian	00140	male	540.5719392473118	1522.1473586021505
indonesian	00141	male	513.5514604524393	1428.2012684382667
indonesian	00143	male	457.42357288135594	1710.0140836158191
indonesian	00147	female	547.2301371584699	1849.1751153005464
indonesian	00149	female	581.1631403422983	1660.2396174409128
indonesian	00151	male	594.2695656877899	1635.887822771767
indonesian	00152	male	628.3473881127451	1470.1902322303922
indonesian	00155	male	515.8331929012346	1586.441073765432
indonesian	00159	female	580.2065654008438	1640.6649620253165
indonesian	00163	male	646.3495897911833	1571.7998316782675
indonesian	00164	male	491.9530004796163	1756.621751318945
indonesian	00165	female	574.2608563992476	1823.8422855209355
indonesian	00170	male	867.5390555555556	1907.5972222222224
indonesian	00171	female	699.1147267814442	1807.632544093735
indonesian	00172	male	470.7115749877631	1614.9218223201174
indonesian	00174	male	421.2682557142857	1366.9489204761906
indonesian	00175	male	591.1904090277778	1577.4374594328704
indonesian	00176	male	555.4939060706402	1544.6359348785872
indonesian	00177	male	543.205478659453	1636.5936584009619
indonesian	00178	male	595.1393475786944	1546.4270343415221
indonesian	00179	male	551.4079511111111	1644.0343877777777
indonesian	00181	male	584.3197661956963	1577.6670520248244
indonesian	00183	male	618.4176124716553	1669.088225170068
indonesian	00185	male	549.9959671100363	1506.124297279323
indonesian	00186	female	669.4208306569343	1691.8533850364963
indonesian	00187	male	725.5045412189254	1687.585954691259
indonesian	00190	female	558.3271800766283	1562.8385587484036
indonesian	00191	male	511.21079112426037	1484.0849605522683
indonesian	00192	male	600.6071149140894	1664.923232233677
indonesian	00193	male	507.0227544399822	1605.7952288264169
indonesian	00194	male	514.2120212121213	1474.8967
indonesian	00198	male	533.3337022222222	1582.989178888889
indonesian	00199	female	564.4106903381643	1707.7410577294686
indonesian	00200	male	551.6457956386292	1555.0352453271028
indonesian	00201	male	645.8374873015873	2012.415823015873
indonesian	00202	male	508.45953470737913	1520.9531559287532
indonesian	00203	male	578.6777320695103	1565.3521126382307
indonesian	00204	male	661.6064842367111	1695.2609045561665
indonesian	00206	male	602.3565144827586	1426.6667248275862
indonesian	00207	male	587.3636666666666	1637.5635976190476
indonesian	00208	male	569.5145719858156	1595.1376585106384
indonesian	00210	male	474.21210520833336	1664.4667276041666
indonesian	00211	male	653.0809281390593	1640.540344192229
indonesian	00212	other	536.8672176484176	1561.0968643027643
indonesian	00214	female	471.1739812056738	1785.7368141843972
indonesian	00216	female	826.0277950807217	1430.1307619753086
indonesian	00217	female	713.7590748427673	1347.4955327044024
indonesian	00220	male	602.1643341408269	1655.9480182170544
indonesian	00223	male	522.8648568971413	1589.6016814628642
indonesian	00224	male	537.2688107927412	1498.1795097421204
indonesian	00227	male	541.1113351282052	1501.4418317948719
indonesian	00231	female	730.646096875	1730.2700520833334
indonesian	00232	male	598.2134181574539	1448.3349981686208
indonesian	00233	male	524.8954973484848	1492.129368939394
indonesian	00234	male	558.7019618644068	1519.38257740113
indonesian	00235	male	527.1703386700551	1588.6421299449387
indonesian	00238	male	545.6079158730158	1510.4273561481482
indonesian	00241	male	514.1086220430108	1531.8336438172043
indonesian	00242	male	554.42454332472	1534.4363933103646
indonesian	00245	female	689.5517680555555	1593.7001444444445
indonesian	00247	male	613.2671202211691	1537.4955347551343
indonesian	00248	male	554.1620006516291	1619.7275132330826
indonesian	00249	male	553.4658899224806	1510.8054747286822
indonesian	00258	male	594.6536193965517	1656.4317051005746
indonesian	00259	male	547.9481895833334	1746.5061202380953
indonesian	00260	female	699.4225303780069	1725.8524316838489
indonesian	00262	male	672.8352443262411	1635.5447359338061
indonesian	00264	male	579.0032642276423	1609.7214170731706
indonesian	00267	male	689.5849193473193	1816.1614496503496
indonesian	00269	male	666.4859420950678	1382.7302341677841
