lang	spkr	gender	F1 avg	F2 avg
indonesian	00024	male	583.4611561085973	1554.1070702865761
indonesian	00026	female	587.8033366471735	1700.4358376218324
indonesian	00028	female	611.4684917021276	1648.6506498936171
indonesian	00029	male	553.3300672103722	1483.6631941865328
indonesian	00031	male	520.0363772727272	1360.4796386904761
indonesian	00033	male	541.883931941032	1474.453352027027
indonesian	00037	male	435.3745031372549	1472.0058301960785
indonesian	00038	female	520.5468666666667	1218.725462179487
indonesian	00039	female	516.2730111776447	1798.4079143712574
indonesian	00040	male	554.3719934837093	1534.4538914786967
indonesian	00041	male	544.9249086128956	1564.8979609564597
indonesian	00044	male	475.91575913682277	1520.7078727272726
indonesian	00045	female	676.1331393939394	1684.380306818182
indonesian	00046	male	566.0193974160206	1598.6647909560725
indonesian	00047	male	543.8686635809523	1538.2205333142856
indonesian	00048	male	479.20949081920907	1641.7286508474576
indonesian	00050	male	578.9820379310345	1666.9802850574713
indonesian	00051	male	686.0871325516894	1617.4424583459404
indonesian	00052	male	974.8064222222222	1777.375738888889
indonesian	00055	male	568.4817875739645	1607.5916124260355
indonesian	00056	male	523.3802381485773	1458.6042866615167
indonesian	00057	male	508.7791053260207	1432.107531895186
indonesian	00059	female	612.3916302025783	1373.7078036832413
indonesian	00060	female	798.550862640264	1837.2132190759075
indonesian	00061	female	677.54621009901	1430.8382104950495
indonesian	00062	female	621.4825839985617	1592.773805231931
indonesian	00063	male	538.0424536679536	1530.192242985843
indonesian	00064	male	503.86261833333333	1550.2332383333332
indonesian	00066	male	668.5192364833463	1583.7565812161115
indonesian	00076	male	653.1101654320987	1390.178727160494
indonesian	00080	male	457.6993105393341	1501.1939674599341
indonesian	00081	female	618.359912656187	1605.0948314305967
indonesian	00084	male	533.483045021645	1463.145355952381
indonesian	00085	male	530.8231904617254	1469.00824218307
indonesian	00087	male	595.790498918919	1407.836219099099
indonesian	00090	other	449.79834814814814	1274.3143407407406
indonesian	00093	male	519.5938531400966	1657.8522737922706
indonesian	00096	male	537.2688289144543	1538.5404740766962
indonesian	00097	female	585.8157168087203	1737.1319858231373
indonesian	00099	female	685.4062356162196	1503.840000271392
indonesian	00104	male	746.9003498492106	1479.3090907574951
indonesian	00105	other	539.2408527954738	1521.2343448864733
indonesian	00110	male	523.3369920729685	1449.758855986733
indonesian	00111	male	558.3789821901323	1487.5471885679904
indonesian	00113	female	653.4329958029492	1495.093995559877
indonesian	00114	male	539.0226215538847	1533.6006270676692
indonesian	00115	male	554.2803810776942	1606.788757518797
indonesian	00117	male	513.6862079306072	1426.2641531598513
indonesian	00118	male	532.7477883487654	1488.0358864583334
indonesian	00119	male	543.2616316666666	1444.7982804166666
indonesian	00121	male	479.52411464872944	1625.9471976083707
indonesian	00122	male	580.9471233804476	1695.6493454063605
indonesian	00131	male	539.2559140926347	1522.358217342445
indonesian	00133	male	682.5764372093023	1502.317542248062
indonesian	00134	male	745.9096435272392	1608.516803434903
indonesian	00135	male	489.336000337126	1316.010909270965
indonesian	00136	male	537.8890954022988	1523.5571689655173
indonesian	00138	male	528.9073317460318	1526.5296896825396
indonesian	00140	male	531.2385510752688	1495.2948182795699
indonesian	00141	male	520.0296133006269	1397.9754483783047
indonesian	00143	male	492.9071508474576	1734.366929378531
indonesian	00147	female	518.1529770491803	1635.4982786885246
indonesian	00149	female	601.1526929095354	1633.7787193154034
indonesian	00151	male	587.3156993946419	1529.6648927743431
indonesian	00152	male	621.2099843137255	1409.1256350490196
indonesian	00155	male	484.72205432098764	1488.6863416666667
indonesian	00159	female	579.3442198312237	1532.5839160337553
indonesian	00163	male	633.3550651972158	1525.2378219798918
indonesian	00164	male	498.4181633093525	1702.3370681055155
indonesian	00165	female	554.7188053320249	1626.3157873895977
indonesian	00170	male	920.9471	1878.4475333333332
indonesian	00171	female	683.1362285987566	1695.9500620755618
indonesian	00172	male	461.7350666666667	1544.2473823788546
indonesian	00174	male	442.41716952380955	1337.3412795238096
indonesian	00175	male	587.2624059027778	1517.3820534722222
indonesian	00176	male	561.8239352570167	1521.9949128508356
indonesian	00177	male	530.736550976856	1570.5769836940187
indonesian	00178	male	584.447729839982	1508.381236729021
indonesian	00179	male	485.18757555555555	1550.259985
indonesian	00181	male	585.417804410417	1553.610688093498
indonesian	00183	male	529.0339612244898	1495.935456462585
indonesian	00185	male	546.878861185006	1424.413555663039
indonesian	00186	female	662.7636315085158	1606.1436527980536
indonesian	00187	male	706.7267124031008	1597.0112646618552
indonesian	00190	female	533.6310312899107	1378.4175595146871
indonesian	00191	male	513.3032836291914	1426.104269428008
indonesian	00192	male	595.5131193814433	1584.9312762886598
indonesian	00193	male	504.4084197679607	1573.6962403837572
indonesian	00194	male	545.0937696969697	1396.1301515151515
indonesian	00198	male	525.9428861111111	1526.2802933333332
indonesian	00199	female	549.9179760869565	1563.2350429951691
indonesian	00200	male	548.1622714953271	1515.702929906542
indonesian	00201	male	531.931673015873	1800.9849452380952
indonesian	00202	male	466.3538086513995	1405.5868600508907
indonesian	00203	male	561.587258135861	1514.8301345971563
indonesian	00204	male	644.4570654097931	1639.0861507462687
indonesian	00206	male	601.0635983908046	1386.6558710344827
indonesian	00207	male	599.4270273809524	1655.5164273809523
indonesian	00208	male	581.8126762411348	1587.119555673759
indonesian	00210	male	468.4508083333333	1636.1512869791666
indonesian	00211	male	636.4394552351738	1603.7963950511248
indonesian	00212	other	516.9693317856318	1502.4095373142372
indonesian	00214	female	486.9202656028369	1764.4270691489362
indonesian	00216	female	774.6756504653372	1169.606690408357
indonesian	00217	female	671.9759622641509	1205.6405801886792
indonesian	00220	male	580.3579934431525	1576.5678545004307
indonesian	00223	male	529.8581078477637	1556.9758917008617
indonesian	00224	male	519.2043378701051	1408.4948946513848
indonesian	00227	male	541.4567253846154	1488.4146356410256
indonesian	00231	female	705.6702302083334	1628.4949083333333
indonesian	00232	male	590.5846215410385	1410.1853429257399
indonesian	00233	male	519.6968410037879	1459.9748174242425
indonesian	00234	male	526.1784104519774	1457.2446101694916
indonesian	00235	male	491.54434409148666	1502.8148924608217
indonesian	00238	male	542.7556117079365	1443.4572964444444
indonesian	00241	male	511.2227803763441	1507.1576819892473
indonesian	00242	male	569.6054093884583	1543.4155819121447
indonesian	00245	female	665.2886263888889	1418.0247972222223
indonesian	00247	male	607.8659543443918	1478.0025194312796
indonesian	00248	male	555.3257274686716	1576.449922706767
indonesian	00249	male	562.2449590697674	1454.0395513178294
indonesian	00258	male	542.421152658046	1555.4809025862069
indonesian	00259	male	539.0652021825397	1681.4347899801587
indonesian	00260	female	691.933367491409	1633.163378281787
indonesian	00262	male	555.9220007092199	1425.0661420803783
indonesian	00264	male	570.6073829268292	1536.2918532520325
indonesian	00267	male	685.1736841491842	1802.269288111888
indonesian	00269	male	647.3373262703025	1322.0063525778573
